Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Matches
3179,Filippo Terracciano,it ITA,MF,Hellas Verona,it Serie A,19,2003,20,821,41,24.0,9.1,7,75,1,13,23,17,1.24,5,9,-4,-0.44,+0.39,Matches
3180,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,32,1990,29,2610,90,76.3,29.0,29,90,29,0,,8,1.21,35,38,-3,-0.10,-1.55,Matches
3181,Ramón Terrats,es ESP,MF,Villarreal,es La Liga,21,2000,16,816,51,23.9,9.1,11,65,0,5,21,2,2.00,10,9,+1,+0.11,-0.51,Matches
3182,Ramón Terrats,es ESP,MF,Girona,es La Liga,21,2000,8,212,27,6.2,2.4,2,72,0,6,12,6,1.63,1,3,-2,-0.85,-0.99,Matches
3183,Martin Terrier,fr FRA,"MF,FW",Rennes,fr Ligue 1,25,1997,16,1319,82,38.6,14.7,16,82,7,0,,0,2.06,29,17,+12,+0.82,+0.05,Matches
3184,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,22,1999,22,935,43,27.3,10.4,8,85,5,14,18,13,1.32,16,8,+8,+0.77,+0.70,Matches
3185,Tetê,br BRA,"MF,FW",Leicester City,eng Premier League,22,2000,13,734,56,21.5,8.2,9,68,0,4,30,5,0.85,13,15,-2,-0.25,+0.26,Matches
3186,Tetê,br BRA,"FW,MF",Lyon,fr Ligue 1,22,2000,17,1107,65,32.4,12.3,14,77,2,3,11,2,1.12,18,14,+4,+0.33,-0.22,Matches
3187,Kenny Tete,nl NED,DF,Fulham,eng Premier League,26,1995,31,2569,83,75.1,28.5,29,87,21,2,19,1,1.45,42,36,+6,+0.21,+0.63,Matches
3188,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,29,1993,16,546,34,16.0,6.1,5,69,0,11,18,2,0.88,6,9,-3,-0.49,-0.56,Matches
3189,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,22,2000,35,3127,89,91.4,34.7,35,89,33,0,,1,1.69,59,38,+21,+0.60,-2.16,Matches
3190,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,20,2001,3,270,90,8.8,3.0,3,90,3,0,,1,0.67,3,8,-5,-1.67,-0.67,Matches
3191,Malick Thiaw,de GER,DF,Milan,it Serie A,20,2001,20,1362,68,39.8,15.1,15,83,11,5,24,13,1.95,21,12,+9,+0.59,+0.07,Matches
3192,Jan Thielmann,de GER,"MF,FW",Köln,de Bundesliga,20,2002,23,869,38,28.4,9.7,6,72,2,17,26,0,1.30,16,11,+5,+0.52,+0.93,Matches
3193,Sada Thioub,sn SEN,"DF,MF",Angers,fr Ligue 1,27,1995,27,1060,39,31.0,11.8,11,73,2,16,16,10,0.48,15,27,-12,-1.02,+0.35,Matches
3194,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,21,2001,17,1073,63,31.4,11.9,11,86,8,6,21,19,0.88,14,20,-6,-0.50,-0.08,Matches
3195,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,28,1993,15,937,62,27.4,10.4,10,81,6,5,25,0,0.73,7,18,-11,-1.06,-1.17,Matches
3196,Adrien Thomasson,fr FRA,"MF,FW",Lens,fr Ligue 1,28,1993,20,1278,64,37.4,14.2,16,74,3,4,25,0,2.15,31,14,+17,+1.20,+0.27,Matches
3197,Morten Thorsby,no NOR,MF,Union Berlin,de Bundesliga,26,1996,24,833,35,27.2,9.3,8,66,1,16,19,3,1.58,15,16,-1,-0.11,-0.67,Matches
3198,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,23,1999,31,1136,37,33.2,12.6,13,63,1,18,18,6,1.10,15,27,-12,-0.95,-0.87,Matches
3199,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,21,2001,35,2547,73,74.5,28.3,30,80,15,5,31,0,1.46,33,24,+9,+0.32,+0.11,Matches
3200,Marcus Thuram,fr FRA,FW,Gladbach,de Bundesliga,24,1997,30,2513,84,82.1,27.9,28,88,21,2,21,1,1.33,42,41,+1,+0.04,+0.69,Matches
3201,Alexis Tibidi,fr FRA,MF,Troyes,fr Ligue 1,18,2003,3,74,25,2.2,0.8,0,,0,3,25,4,0.00,0,2,-2,-2.43,-1.52,Matches
3202,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,25,1997,31,2344,76,68.5,26.0,27,82,16,4,30,0,0.97,35,49,-14,-0.54,-0.29,Matches
3203,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,25,1997,27,795,29,23.2,8.8,6,81,3,21,15,11,2.56,16,10,+6,+0.68,-0.66,Matches
3204,Steffen Tigges,de GER,FW,Köln,de Bundesliga,24,1998,30,1596,53,52.2,17.7,17,71,3,13,30,1,1.23,25,24,+1,+0.06,+0.43,Matches
3205,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,22,1999,34,2870,84,83.9,31.9,33,86,30,1,31,0,1.53,43,29,+14,+0.44,+0.93,Matches
3206,Harry Toffolo,eng ENG,"DF,MF",Nottingham Forest,eng Premier League,26,1995,19,940,49,27.5,10.4,9,86,7,10,16,10,1.00,7,17,-10,-0.96,-0.23,Matches
3207,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,17,2004,8,271,34,8.9,3.0,2,77,1,6,20,7,0.88,3,6,-3,-1.00,-0.80,Matches
3208,Karl Toko Ekambi,cm CMR,"MF,FW",Rennes,fr Ligue 1,29,1992,17,972,57,28.4,10.8,11,77,2,6,21,0,1.82,22,6,+16,+1.48,+0.97,Matches
3209,Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,fr Ligue 1,29,1992,19,1353,71,39.6,15.0,15,83,8,4,26,0,1.32,23,19,+4,+0.27,-0.34,Matches
3210,Mohammed Tolba,de GER,DF,Bochum,de Bundesliga,18,2004,0,,,,,0,,0,0,,4,,,,,,,Matches
3211,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,27,1994,30,2036,68,59.5,22.6,25,76,11,5,27,0,1.63,45,31,+14,+0.62,+0.36,Matches
3212,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,27,1994,31,2672,86,78.1,29.7,29,89,27,2,51,2,1.00,32,48,-16,-0.54,-0.78,Matches
3213,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,31,1990,32,2784,87,81.4,30.9,32,87,25,0,,1,1.88,54,36,+18,+0.58,+0.58,Matches
3214,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,27,1994,19,805,42,23.5,8.9,9,69,0,10,19,2,0.89,7,13,-6,-0.67,-0.60,Matches
3215,Tiago Tomás,pt POR,"FW,MF",Stuttgart,de Bundesliga,20,2002,27,1291,48,42.2,14.3,16,65,2,11,23,1,0.96,21,27,-6,-0.42,-0.11,Matches
3216,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,23,1998,21,663,32,19.4,7.4,6,77,3,15,14,2,2.38,16,11,+5,+0.68,-0.63,Matches
3217,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,33,1989,6,338,56,9.9,3.8,3,79,2,3,34,16,0.67,2,8,-6,-1.60,-1.51,Matches
3218,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,24,1997,33,2760,84,80.7,30.7,32,85,26,1,32,1,1.97,57,29,+28,+0.91,+1.87,Matches
3219,Sandro Tonali,it ITA,MF,Milan,it Serie A,22,2000,34,2713,80,79.3,30.1,30,87,23,4,25,2,1.82,49,36,+13,+0.43,-0.59,Matches
3220,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,32,1990,1,19,19,0.6,0.2,0,,0,1,19,11,1.50,1,2,-1,-4.74,-4.45,Matches
3221,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,26,1996,33,2951,89,86.3,32.8,33,89,29,0,,0,1.39,47,42,+5,+0.15,-1.19,Matches
3222,Giacomo Toniolo,it ITA,GK,Hellas Verona,it Serie A,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
3223,Keke Topp,de GER,FW,Schalke 04,de Bundesliga,18,2004,1,20,20,0.7,0.2,0,,0,1,20,1,0.00,0,0,0,0.00,+1.07,Matches
3224,Pablo Torre,es ESP,FW,Barcelona,es La Liga,19,2003,8,144,18,4.2,1.6,1,62,0,7,12,23,0.88,3,2,+1,+0.62,-0.72,Matches
3225,David Torres,es ESP,DF,Valladolid,es La Liga,19,2003,7,385,55,11.3,4.3,2,85,1,5,43,21,1.14,3,8,-5,-1.17,-0.43,Matches
3226,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,22,2000,33,1392,42,40.7,15.5,14,72,5,19,20,3,2.27,25,11,+14,+0.91,-0.69,Matches
3227,Óliver Torres,es ESP,MF,Sevilla,es La Liga,27,1994,32,2137,67,62.5,23.7,27,75,7,5,21,6,1.31,32,31,+1,+0.04,+0.60,Matches
3228,Pau Torres,es ESP,DF,Villarreal,es La Liga,25,1997,34,3054,90,89.3,33.9,34,90,33,0,,1,1.71,55,35,+20,+0.59,+0.84,Matches
3229,Roberto Torres,es ESP,MF,Osasuna,es La Liga,33,1989,2,11,6,0.3,0.1,0,,0,2,6,13,3.00,0,0,0,0.00,+0.13,Matches
3230,Lucas Torró,es ESP,MF,Osasuna,es La Liga,28,1994,33,2477,75,72.4,27.5,31,79,17,2,10,1,1.30,24,25,-1,-0.04,+0.35,Matches
3231,Nabil Touaizi,ma MAR,MF,Espanyol,es La Liga,21,2001,1,3,3,0.1,0.0,0,,0,1,3,2,1.00,1,0,+1,+30.00,+30.47,Matches
3232,Almamy Touré,ml MLI,DF,Eintracht Frankfurt,de Bundesliga,26,1996,7,398,57,13.0,4.4,5,77,2,2,7,8,1.57,10,12,-2,-0.45,-0.72,Matches
3233,Birama Touré,ml MLI,MF,Auxerre,fr Ligue 1,30,1992,38,3400,89,99.4,37.8,38,89,34,0,,0,0.92,34,61,-27,-0.71,+3.79,Matches
3234,Mo Touré,au AUS,FW,Reims,fr Ligue 1,18,2004,3,23,8,0.7,0.3,0,,0,3,8,1,1.33,0,0,0,0.00,0.00,Matches
3235,Souleymane Touré,fr FRA,DF,Marseille,fr Ligue 1,19,2003,5,68,14,2.0,0.8,0,,0,5,14,8,2.60,0,2,-2,-2.65,-3.43,Matches
3236,Souleymane Touré,fr FRA,DF,Auxerre,fr Ligue 1,19,2003,19,1588,84,46.4,17.6,18,88,15,1,13,0,1.00,15,22,-7,-0.40,+0.63,Matches
3237,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,25,1997,33,2944,89,96.2,32.7,33,89,29,0,,0,0.88,41,65,-24,-0.73,+1.59,Matches
3238,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,35,1986,0,,,,,0,,0,0,,2,,,,,,,Matches
3239,Yoann Touzghar,tn TUN,FW,Ajaccio,fr Ligue 1,35,1986,11,447,41,13.1,5.0,5,68,0,6,18,0,0.91,2,7,-5,-1.01,+0.39,Matches
3240,Adama Traoré,es ESP,"MF,FW",Wolves,eng Premier League,26,1996,34,1496,44,43.7,16.6,12,73,3,22,28,2,1.18,12,30,-18,-1.08,-0.66,Matches
3241,Bertrand Traoré,bf BFA,MF,Aston Villa,eng Premier League,26,1995,8,233,29,6.8,2.6,1,45,0,7,27,8,1.75,6,1,+5,+1.93,+1.93,Matches
3242,Bonota Traoré,fr FRA,FW,Toulouse,fr Ligue 1,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
3243,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,20,2001,10,411,41,12.0,4.6,4,82,2,6,14,1,0.50,4,9,-5,-1.09,-0.44,Matches
3244,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,30,1992,12,482,40,14.1,5.4,6,70,2,6,11,3,1.58,4,6,-2,-0.37,+0.12,Matches
3245,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,30,1992,31,2528,82,73.9,28.1,28,89,22,3,16,0,1.81,55,29,+26,+0.93,+0.52,Matches
3246,Kevin Trapp,de GER,GK,Eintracht Frankfurt,de Bundesliga,32,1990,33,2970,90,97.1,33.0,33,90,33,0,,0,1.48,57,51,+6,+0.18,+0.18,Matches
3247,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,23,1999,12,1035,86,30.3,11.5,11,90,11,1,45,26,0.50,10,32,-22,-1.91,-1.46,Matches
3248,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,34,1988,34,2145,63,62.7,23.8,28,71,2,6,28,0,1.24,35,32,+3,+0.13,+0.90,Matches
3249,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,19,2003,0,,,,,0,,0,0,,6,,,,,,,Matches
3250,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,30,1991,23,828,36,24.2,9.2,8,64,2,15,21,7,1.87,17,8,+9,+0.98,+0.63,Matches
3251,Simone Trimboli,it ITA,MF,Sampdoria,it Serie A,20,2002,0,,,,,0,,0,0,,10,,,,,,,Matches
3252,Christopher Trimmel,at AUT,MF,Union Berlin,de Bundesliga,35,1987,25,1811,72,59.2,20.1,20,87,17,5,13,8,1.76,29,25,+4,+0.20,-0.45,Matches
3253,Théo Trinker,fr FRA,MF,Nice,fr Ligue 1,21,2001,1,1,1,0.0,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.29,Matches
3254,Filippo Tripi,it ITA,MF,Roma,it Serie A,20,2002,0,,,,,0,,0,0,,15,,,,,,,Matches
3255,Kieran Trippier,eng ENG,DF,Newcastle United,eng Premier League,31,1990,38,3341,88,97.7,37.1,38,88,31,0,,0,1.87,64,31,+33,+0.89,-1.39,Matches
3256,William Troost-Ekong,ng NGA,DF,Salernitana,it Serie A,28,1993,9,444,49,13.0,4.9,4,88,3,5,18,6,1.33,6,8,-2,-0.41,-0.04,Matches
3257,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,27,1994,20,931,47,27.2,10.3,10,66,1,10,27,0,1.85,29,15,+14,+1.35,+0.23,Matches
3258,Leandro Trossard,be BEL,"MF,FW",Brighton,eng Premier League,27,1994,16,1315,82,38.5,14.6,16,82,5,0,,1,1.50,23,23,0,0.00,-0.81,Matches
3259,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,20,2001,28,1954,70,57.1,21.7,24,79,13,4,13,0,1.79,35,25,+10,+0.46,-0.77,Matches
3260,Frank Tsadjout,it ITA,FW,Cremonese,it Serie A,23,1999,20,1051,53,30.7,11.7,14,66,2,6,22,13,0.85,10,27,-17,-1.46,-0.85,Matches
3261,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,26,1996,20,771,39,22.5,8.6,9,67,2,11,15,17,1.65,14,11,+3,+0.35,-0.50,Matches
3262,Theocharis Tsingaras,gr GRE,MF,Toulouse,fr Ligue 1,21,2000,1,7,7,0.2,0.1,0,,0,1,7,12,3.00,1,0,+1,+12.86,+13.04,Matches
3263,Viktor Tsyhankov,ua UKR,MF,Girona,es La Liga,24,1997,19,1489,78,43.5,16.5,17,85,10,2,21,2,1.47,29,19,+10,+0.60,+0.93,Matches
3264,Alessandro Tuia,it ITA,DF,Lecce,it Serie A,32,1990,7,509,73,14.9,5.7,6,82,4,1,18,29,0.57,2,6,-4,-0.71,-0.43,Matches
3265,Martin Turk,si SVN,GK,Sampdoria,it Serie A,18,2003,4,360,90,10.5,4.0,4,90,4,0,,16,1.00,7,9,-2,-0.50,+0.82,Matches
3266,Matt Turner,us USA,GK,Arsenal,eng Premier League,28,1994,0,,,,,0,,0,0,,37,,,,,,,Matches
3267,Ed Turns,wls WAL,DF,Brighton,eng Premier League,19,2002,0,,,,,0,,0,0,,6,,,,,,,Matches
3268,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,20,2002,6,106,18,3.1,1.2,1,45,0,5,12,26,1.50,1,2,-1,-0.85,-1.31,Matches
3269,Tuta,br BRA,DF,Eintracht Frankfurt,de Bundesliga,23,1999,31,2718,88,88.8,30.2,30,90,29,1,27,0,1.48,53,45,+8,+0.26,+0.79,Matches
3270,Gabriel Tutu,fr FRA,FW,Rennes,fr Ligue 1,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
3271,Destiny Udogie,it ITA,MF,Udinese,it Serie A,19,2002,33,2704,82,79.1,30.0,31,86,20,2,22,0,1.33,35,33,+2,+0.07,+0.44,Matches
3272,Ike Ugbo,ca CAN,"FW,MF",Troyes,fr Ligue 1,23,1998,25,895,36,26.2,9.9,9,67,2,16,18,9,0.80,16,14,+2,+0.20,+1.56,Matches
3273,Lesley Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,18,2004,26,1330,51,38.9,14.8,14,78,5,12,20,11,1.92,23,17,+6,+0.41,-0.63,Matches
3274,Samir Ujkani,xk KVX,GK,Empoli,it Serie A,34,1988,1,7,7,0.2,0.1,0,,0,1,7,34,0.00,0,1,-1,-12.86,-12.57,Matches
3275,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,33,1988,3,270,90,8.8,3.0,3,90,3,0,,30,3.00,15,2,+13,+4.33,+3.01,Matches
3276,Lauren Ulrich,de GER,MF,Stuttgart,de Bundesliga,17,2005,1,6,6,0.2,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,+0.35,Matches
3277,Samuel Umtiti,fr FRA,DF,Lecce,it Serie A,28,1993,25,2113,85,61.8,23.5,24,88,20,1,8,9,1.04,22,28,-6,-0.26,+0.23,Matches
3278,Enes Ünal,tr TUR,FW,Getafe,es La Liga,25,1997,35,2970,85,86.8,33.0,35,85,19,0,,0,1.09,29,42,-13,-0.39,-0.79,Matches
3279,Deniz Undav,de GER,"MF,FW",Brighton,eng Premier League,26,1996,22,628,29,18.4,7.0,6,71,0,16,13,14,1.41,14,9,+5,+0.72,+0.27,Matches
3280,Cengiz Ünder,tr TUR,MF,Marseille,fr Ligue 1,25,1997,37,2490,67,72.8,27.7,28,82,14,9,22,1,1.89,51,27,+24,+0.87,+0.58,Matches
3281,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,23,1998,29,2348,81,76.7,26.1,27,87,25,2,6,0,1.93,71,29,+42,+1.61,+0.09,Matches
3282,Benjamin Uphoff,de GER,GK,Freiburg,de Bundesliga,28,1993,0,,,,,0,,0,0,,26,,,,,,,Matches
3283,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,17,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
3284,Jonas Urbig,de GER,GK,Köln,de Bundesliga,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
3285,Filip Uremović,hr CRO,DF,Hertha BSC,de Bundesliga,25,1997,22,1726,78,56.4,19.2,21,80,14,1,45,5,0.82,22,38,-16,-0.83,-0.09,Matches
3286,Oscar Ureña,do DOM,MF,Girona,es La Liga,19,2003,3,100,33,2.9,1.1,1,58,0,2,21,4,0.00,0,2,-2,-1.80,-1.94,Matches
3287,Jere Uronen,fi FIN,DF,Schalke 04,de Bundesliga,28,1994,11,676,61,22.1,7.5,9,72,3,2,16,0,1.18,3,16,-13,-1.73,-0.86,Matches
3288,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,28,1994,6,300,50,8.8,3.3,3,86,2,3,14,6,0.17,2,7,-5,-1.50,-1.36,Matches
3289,Mark Uth,de GER,"FW,MF",Köln,de Bundesliga,30,1991,3,46,15,1.5,0.5,0,,0,3,15,1,1.00,2,7,-5,-9.78,-9.78,Matches
3290,Josha Vagnoman,de GER,"MF,DF",Stuttgart,de Bundesliga,21,2000,23,1479,64,48.3,16.4,16,84,11,7,19,4,1.09,21,23,-2,-0.12,+0.45,Matches
3291,Harvey Vale,ie IRL,MF,Chelsea,eng Premier League,18,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
3292,Diego Valencia,cl CHI,"FW,MF",Salernitana,it Serie A,22,2000,12,231,19,6.8,2.6,0,,0,12,19,17,0.50,1,4,-3,-1.17,-0.86,Matches
3293,Pablo Valencia,es ESP,GK,Osasuna,es La Liga,21,2001,0,,,,,0,,0,0,,3,,,,,,,Matches
3294,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,27,1994,34,2555,75,74.7,28.4,29,82,13,5,34,0,1.32,34,33,+1,+0.04,+0.97,Matches
3295,Emanuele Valeri,it ITA,"MF,DF",Cremonese,it Serie A,23,1998,37,2785,75,81.4,30.9,31,84,21,6,33,0,0.73,32,53,-21,-0.68,+1.02,Matches
3296,Yan Valery,tn TUN,DF,Southampton,eng Premier League,23,1999,1,45,45,1.3,0.5,1,45,0,0,,4,0.00,1,2,-1,-2.00,-1.04,Matches
3297,Yan Valery,tn TUN,DF,Angers,fr Ligue 1,23,1999,30,2497,83,73.0,27.7,30,83,22,0,,0,0.53,22,57,-35,-1.26,+0.01,Matches
3298,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,26,1995,30,2656,89,77.7,29.5,30,89,27,0,,2,1.40,29,33,-4,-0.14,+0.10,Matches
3299,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,25,1997,1,22,22,0.6,0.2,0,,0,1,22,35,3.00,2,0,+2,+8.18,+7.20,Matches
3300,Manu Vallejo,es ESP,"MF,FW",Girona,es La Liga,25,1997,7,206,29,6.0,2.3,2,54,0,5,20,8,0.86,8,5,+3,+1.31,+1.31,Matches
3301,Manu Vallejo,es ESP,"FW,MF",Valencia,es La Liga,25,1997,0,,,,,0,,0,0,,3,,,,,,,Matches
3302,Mattia Valoti,it ITA,"MF,FW",Monza,it Serie A,28,1993,16,453,28,13.2,5.0,4,70,0,12,15,21,1.19,5,7,-2,-0.40,-0.34,Matches
3303,Federico Valverde,uy URU,"MF,FW",Real Madrid,es La Liga,24,1998,34,2502,74,73.2,27.8,29,82,17,5,26,4,2.09,51,25,+26,+0.94,-0.34,Matches
3304,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,31,1991,32,2835,89,82.9,31.5,32,89,31,0,,1,1.91,68,36,+32,+1.02,+1.63,Matches
3305,Vanderson,br BRA,"DF,MF",Monaco,fr Ligue 1,21,2001,31,2214,71,64.7,24.6,24,83,14,7,33,1,1.74,52,35,+17,+0.69,+1.06,Matches
3306,Tommaso Vannucchi,it ITA,GK,Fiorentina,it Serie A,15,2007,0,,,,,0,,0,0,,11,,,,,,,Matches
3307,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,29,1993,24,1911,80,55.9,21.2,22,85,16,2,23,6,1.96,28,22,+6,+0.28,-0.25,Matches
3308,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,35,1987,37,1857,50,54.3,20.6,19,74,6,18,26,1,0.92,24,37,-13,-0.63,-0.40,Matches
3309,Ruben Vargas,ch SUI,MF,Augsburg,de Bundesliga,23,1998,23,1130,49,36.9,12.6,13,59,1,10,37,3,0.70,20,20,0,0.00,+0.98,Matches
3310,Devis Vásquez,co COL,GK,Milan,it Serie A,24,1998,0,,,,,0,,0,0,,6,,,,,,,Matches
3311,Johan Vásquez,mx MEX,DF,Cremonese,it Serie A,23,1998,25,1813,73,53.0,20.1,19,89,18,6,21,9,0.76,19,36,-17,-0.84,+0.05,Matches
3312,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,19,2003,10,310,31,9.1,3.4,3,74,1,7,12,27,0.80,1,5,-4,-1.16,-1.19,Matches
3313,Kevin Vázquez,es ESP,"DF,MF",Celta Vigo,es La Liga,29,1993,10,441,44,12.9,4.9,6,66,2,4,11,28,1.40,4,8,-4,-0.82,-0.64,Matches
3314,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,31,1991,23,1144,50,33.5,12.7,12,82,6,11,14,9,1.96,28,12,+16,+1.26,+0.35,Matches
3315,Matías Vecino,uy URU,MF,Lazio,it Serie A,30,1991,32,1691,53,49.4,18.8,17,76,9,15,26,2,1.97,26,16,+10,+0.53,-0.51,Matches
3316,Gabriel Veiga,es ESP,MF,Celta Vigo,es La Liga,20,2002,36,2294,64,67.1,25.5,28,74,3,8,26,0,1.17,29,30,-1,-0.04,+0.68,Matches
3317,Renato Veiga,pt POR,DF,Augsburg,de Bundesliga,19,2003,13,639,49,20.9,7.1,7,71,3,6,24,2,1.00,5,16,-11,-1.55,-1.18,Matches
3318,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,26,1995,29,2266,78,74.1,25.2,25,88,23,4,18,0,1.21,42,50,-8,-0.32,+0.25,Matches
3319,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,36,1986,22,1163,53,34.0,12.9,14,66,3,8,29,5,0.50,11,16,-5,-0.39,+0.53,Matches
3320,Joël Veltman,nl NED,DF,Brighton,eng Premier League,30,1992,31,2188,71,64.0,24.3,25,79,14,6,35,2,1.71,47,29,+18,+0.74,+0.67,Matches
3321,Micky van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,21,2001,33,2970,90,97.1,33.0,33,90,33,0,,0,1.39,54,48,+6,+0.18,-2.82,Matches
3322,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,21,2000,10,193,19,5.6,2.1,0,,0,10,19,27,1.40,2,7,-5,-2.33,-2.58,Matches
3323,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,27,1995,17,924,54,27.0,10.3,9,71,3,8,36,20,1.35,12,13,-1,-0.10,-0.49,Matches
3324,Daniele Verde,it ITA,"FW,MF",Spezia,it Serie A,26,1996,25,998,40,29.2,11.1,11,62,0,14,23,7,0.58,8,20,-12,-1.08,-0.38,Matches
3325,Simone Verdi,it ITA,"MF,FW",Hellas Verona,it Serie A,30,1992,24,1096,46,32.0,12.2,12,70,2,12,21,6,0.92,10,20,-10,-0.82,-0.12,Matches
3326,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,33,1988,16,703,44,20.6,7.8,9,65,3,7,17,15,0.88,4,12,-8,-1.02,-0.06,Matches
3327,Jordan Veretout,fr FRA,MF,Marseille,fr Ligue 1,29,1993,38,2863,75,83.7,31.8,31,86,24,7,27,0,1.92,55,31,+24,+0.75,+0.27,Matches
3328,Marco Verratti,it ITA,MF,Paris Saint-Germain,fr Ligue 1,29,1992,29,2194,76,64.2,24.4,27,80,14,2,21,0,2.21,59,26,+33,+1.35,+0.18,Matches
3329,Valerio Verre,it ITA,MF,Sampdoria,it Serie A,28,1994,18,677,38,19.8,7.5,6,61,0,12,26,0,0.50,3,12,-9,-1.20,+0.05,Matches
3330,Giovani Versini,fr FRA,FW,Clermont Foot,fr Ligue 1,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
3331,Freddie Veseli,al ALB,DF,Salernitana,it Serie A,29,1992,0,,,,,0,,0,0,,2,,,,,,,Matches
3332,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,29,1993,36,2575,72,75.3,28.6,28,86,21,8,22,0,1.33,32,30,+2,+0.07,-0.14,Matches
3333,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,29,1992,0,,,,,0,,0,0,,7,,,,,,,Matches
3334,Guglielmo Vicario,it ITA,GK,Empoli,it Serie A,25,1996,31,2783,90,81.4,30.9,31,90,30,0,,0,1.26,34,39,-5,-0.16,+0.83,Matches
3335,João Victor,br BRA,DF,Nantes,fr Ligue 1,24,1998,13,842,65,24.6,9.4,9,80,7,4,31,4,0.92,9,16,-7,-0.75,-0.36,Matches
3336,Pau Victor,es ESP,FW,Girona,es La Liga,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
